"price","nom","km","year","fuel","power","phone","city","cp","type","url","marque","site","ref","dateScrap"
9500,"Hyundai i40 combi 1.7CRDI",120000,2011,"Diesel",,,"Hoogstraten",,,"http://www.2ememain.be/autos/hyundai/i40/hyundai-i40-combi-1-7crdi-312241519.html","Hyundai",,"DM_312241519","2016-10-06T21:04:19.742Z"
11750,"Nissan, Juke",35000,"2014",,,,"Grobbendonk",2280,,"http://www.kapaza.be/fr/nissan/nissan-juke-1-6-connect-edition-benzine--35000-km-111887358.htm","Nissan","Kapaza","KA_111887358","2016-10-06T21:04:19.763Z"
17000,"Audi A3 sportback 2.0 TDI 170CV S-line",120000,2011,"Diesel",,,"Wavre Limal",,,"http://www.2ememain.be/autos/audi/a3/audi-a3-sportback-2-0-tdi-312242645.html","Audi",,"DM_312242645","2016-10-06T21:04:19.810Z"
47500,"Occasion BMW X4",21700,2014,"Diesel","190 CH / 140 kW","http://gocar.be/imagetext/3/c4/3c42ece6bbd0791a6416fa88613a51f0_2_vw.gif","naast","7062","X4 ","http://gocar.be/fr/autovlan/voiture-occasion/BMW/X4/details-mmbmvjkn?src=r","BMW","GoCar","GC_mmbmvjkn","2016-10-06T21:04:19.831Z"
10500,"Peugeot, Partner Tepee Outdoor Dsl",22000,,,,,"Hulshout",2235,,"http://www.kapaza.be/fr/peugeot/peugeot-partner-als-nieuw-111956881.htm","Peugeot","Kapaza","KA_111956881","2016-10-06T21:04:19.858Z"
9500,"Hyundai, I40 Sw Dsl",132000,,,,,"Hoogstraten",2320,,"http://www.kapaza.be/fr/hyundai/hyundai-i40-combi-1-7crdi-112461936.htm","Hyundai","Kapaza","KA_112461936","2016-10-06T21:04:19.881Z"
9500,"Hyundai, I40 Sw Dsl",132000,,,,,"Hoogstraten",2320,,"http://www.kapaza.be/fr/hyundai/hyundai-i40-combi-1-7crdi-112461936.htm","Hyundai","Kapaza","KA_112461936","2016-10-06T21:04:19.914Z"
10500,"Peugeot, Partner Tepee Outdoor Dsl",22000,,,,,"Hulshout",2235,,"http://www.kapaza.be/fr/peugeot/peugeot-partner-als-nieuw-111956881.htm","Peugeot","Kapaza","KA_111956881","2016-10-06T21:04:19.936Z"
16000,"Kia, Sportage",52500,,,,,"Mariakerke",9030,,"http://www.kapaza.be/fr/kia/kia-sportage--112462044.htm","Kia","Kapaza","KA_112462044","2016-10-06T21:04:20.022Z"
7500,"Occasion Peugeot 207 1.4i Acces",34500,2013,"Essence","73 CH / 54 kW","http://gocar.be/imagetext/8/17/81711a8b0d75b354ec213ddefed66e55_2_vw.gif","Melsele","9120","207 1.4i Acces ","http://gocar.be/fr/autovlan/voiture-occasion/Peugeot/207-14i-Acces/details-u7bmu945?src=r","Peugeot","GoCar","GC_u7bmu945","2016-10-06T21:04:20.041Z"
16000,"Kia, Sportage",52500,,,,,"Mariakerke",9030,,"http://www.kapaza.be/fr/kia/kia-sportage--112462044.htm","Kia","Kapaza","KA_112462044","2016-10-06T21:04:20.368Z"
14000,"Landrover Freelander 2 Scapa sport",100000,2010,"Diesel",,,"Diepenbeek Genk",,,"http://www.2ememain.be/autos/land-rover/freelander/landrover-freelander-2-scapa-sport-312242728.html","Landrover",,"DM_312242728","2016-10-06T21:04:20.399Z"
,"Kia Sportage",50000,2013,"Essence",,,"Gent Mariakerke",,,"http://www.2ememain.be/autos/kia/sportage/kia-sportage-312243038.html","Kia",,"DM_312243038","2016-10-06T21:04:20.427Z"
,,,,,,,,,,"http://boutique.kapaza.be/fr/garage-antoine",,"Kapaza","KA_","2016-10-06T21:04:20.452Z"
9600,"Volkswagen, Golf Vi Dsl",114737,,,,,"Nazareth",9810,,"http://www.kapaza.be/fr/volkswagen/golf-6-tdi-bleu-motion-van-eerste-eigenaar-112462067.htm","Volkswagen","Kapaza","KA_112462067","2016-10-06T21:04:20.540Z"
9600,"Volkswagen, Golf Vi Dsl",114737,,,,,"Nazareth",9810,,"http://www.kapaza.be/fr/volkswagen/golf-6-tdi-bleu-motion-van-eerste-eigenaar-112462067.htm","Volkswagen","Kapaza","KA_112462067","2016-10-06T21:04:20.604Z"
6500,"dacia duster 110 cv  4X2  2011",120000,2011,"Diesel",,,"Marche-en-Famenne",,,"http://www.2ememain.be/autos/dacia-mcv/duster/dacia-duster-110-cv-4x2-285045534.html","dacia",,"DM_285045534","2016-10-06T21:04:20.625Z"
9700,"°°°°vw polo 1400tdi gps clim 2015°°°°°",90000,2015,"Diesel",,,"Liège",,,"http://www.2ememain.be/autos/volkswagen/polo/-vw-polo-1400tdi-gps-clim-312242716.html","°°°°vw",,"DM_312242716","2016-10-06T21:04:20.708Z"
15650,"Audi, A4 Dsl",94000,"2011",,,,"Maasmechelen",3630,,"http://www.kapaza.be/fr/audi/audi-a4-2-0tdi--start-stop--navi--136pk-105415288.htm","Audi","Kapaza","KA_105415288","2016-10-06T21:04:20.719Z"
16500,"BMW 116d - 2012 - 52000Km - Perfecte staat",40000,2012,"Diesel",,,"Oostende",,,"http://www.2ememain.be/autos/bmw/serie-1/bmw-116d-2012-52000km-312243060.html","BMW",,"DM_312243060","2016-10-06T21:04:20.867Z"
15650,"Audi, A4 Dsl",94000,"2011",,,,"Maasmechelen",3630,,"http://www.kapaza.be/fr/audi/audi-a4-2-0tdi--start-stop--navi--136pk-105415288.htm","Audi","Kapaza","KA_105415288","2016-10-06T21:04:20.933Z"
16500,"Bmw, 1 Sportshatch Dsl (e81)",52000,"2012",,,,"Nieuport",8620,,"http://www.kapaza.be/fr/bmw/bmw-116d--2012-52000km-perfecte-staat-112462188.htm","Bmw","Kapaza","KA_112462188","2016-10-06T21:04:21.048Z"
16500,"Bmw, 1 Sportshatch Dsl (e81)",52000,"2012",,,,"Nieuport",8620,,"http://www.kapaza.be/fr/bmw/bmw-116d--2012-52000km-perfecte-staat-112462188.htm","Bmw","Kapaza","KA_112462188","2016-10-06T21:04:21.077Z"
13500,"Citroen, C5 Sw Dsl",58500,,,,,"Riemst",3770,,"http://www.kapaza.be/fr/citroen/citroen-c5-tourer-16hdi-112462340.htm","Citroen","Kapaza","KA_112462340","2016-10-06T21:04:21.167Z"
13500,"Citroen, C5 Sw Dsl",58500,,,,,"Riemst",3770,,"http://www.kapaza.be/fr/citroen/citroen-c5-tourer-16hdi-112462340.htm","Citroen","Kapaza","KA_112462340","2016-10-06T21:04:21.194Z"
,"voiture fiat bravo",40000,2011,"Diesel",,,"Geraardsbergen Goeferdinge",,,"http://www.2ememain.be/autos/fiat/bravo/voiture-fiat-bravo-312243135.html","voiture",,"DM_312243135","2016-10-06T21:04:21.455Z"
29000,"Skoda, Superb Dsl",54000,,,,,"Overboelare",9500,,"http://www.kapaza.be/fr/skoda/mooie-ruime-gezinswagen-112462468.htm","Skoda","Kapaza","KA_112462468","2016-10-06T21:04:21.672Z"
5999,,137000,"2011",,,,"Oosterzele",9860,,"http://www.kapaza.be/fr/citroen/citroen-berlingo-16hdi-111384300.htm","Citroen","Kapaza","KA_111384300","2016-10-07T09:03:26.178Z"
5999,,137000,"2011",,,,"Oosterzele",9860,,"http://www.kapaza.be/fr/citroen/citroen-berlingo-16hdi-111384300.htm","Citroen","Kapaza","KA_111384300","2016-10-07T09:03:26.216Z"
23500,,117000,"2011",,,,"Laeken",1020,,"http://www.kapaza.be/fr/mercedes-benz/mercedes-benz-r300-super-bonne-etat-111661716.htm","Mercedes-benz","Kapaza","KA_111661716","2016-10-07T09:03:26.232Z"
12000,,97500,"2012",,,,"Bertem",3060,,"http://www.kapaza.be/fr/hyundai/hyundai-i40-1-7-crdi-style-met-business-pack-112512504.htm","Hyundai","Kapaza","KA_112512504","2016-10-07T09:03:26.243Z"
12000,,97500,"2012",,,,"Bertem",3060,,"http://www.kapaza.be/fr/hyundai/hyundai-i40-1-7-crdi-style-met-business-pack-112512504.htm","Hyundai","Kapaza","KA_112512504","2016-10-07T09:03:26.254Z"
,,35000,,,,,"LonzÃ©e",5030,,"http://www.kapaza.be/fr/renault/renault-kangoo-maxi---2015---parfait-etat-35000km-110489224.htm","Renault","Kapaza","KA_110489224","2016-10-07T09:03:26.581Z"
,,35000,,,,,"LonzÃ©e",5030,,"http://www.kapaza.be/fr/renault/renault-kangoo-maxi---2015---parfait-etat-35000km-110489224.htm","Renault","Kapaza","KA_110489224","2016-10-07T09:03:26.744Z"
36000,,125000,"2011",,,,"Gand",9000,,"http://www.kapaza.be/fr/mercedes-benz/mercedes-viano-3-0v6-125-years-editionfull-option-112094326.htm","Mercedes-benz","Kapaza","KA_112094326","2016-10-07T09:03:26.781Z"
32000,,22000,"2016",,,,"Tervuren",3080,,"http://www.kapaza.be/fr/mercedes-benz/mercedes-cla-shooting-brake-112508806.htm","Mercedes-benz","Kapaza","KA_112508806","2016-10-07T09:03:26.795Z"
36000,,125000,"2011",,,,"Gand",9000,,"http://www.kapaza.be/fr/mercedes-benz/mercedes-viano-3-0v6-125-years-editionfull-option-112094326.htm","Mercedes-benz","Kapaza","KA_112094326","2016-10-07T09:03:26.807Z"
32000,,22000,"2016",,,,"Tervuren",3080,,"http://www.kapaza.be/fr/mercedes-benz/mercedes-cla-shooting-brake-112508806.htm","Mercedes-benz","Kapaza","KA_112508806","2016-10-07T09:03:27.043Z"
9800,,64800,"2013",,,,"Hoeselt",3730,,"http://www.kapaza.be/fr/peugeot/peugeot-308-sw-1-6-hdi-68-92kw-112327445.htm","Peugeot","Kapaza","KA_112327445","2016-10-07T09:03:27.169Z"
9800,,64800,"2013",,,,"Hoeselt",3730,,"http://www.kapaza.be/fr/peugeot/peugeot-308-sw-1-6-hdi-68-92kw-112327445.htm","Peugeot","Kapaza","KA_112327445","2016-10-07T09:03:27.197Z"
16950,,40000,"2009",,,,"Seneffe",7180,,"http://www.kapaza.be/fr/audi/audi-a5-coupe-40000km-reel-112508975.htm","Audi","Kapaza","KA_112508975","2016-10-07T09:03:27.214Z"
16950,,40000,"2009",,,,"Seneffe",7180,,"http://www.kapaza.be/fr/audi/audi-a5-coupe-40000km-reel-112508975.htm","Audi","Kapaza","KA_112508975","2016-10-07T09:03:27.227Z"
12950,,63000,"2011",,,,"Tamise",9140,,"http://www.kapaza.be/fr/kia/kia-sportage-1-6gdi--63000km--08-2011---winterband-112509045.htm","Kia","Kapaza","KA_112509045","2016-10-07T09:03:27.321Z"
16200,,100000,"2010",,,,"Namur",5000,,"http://www.kapaza.be/fr/mercedes-benz/mercedes-e-200-gps-cuir-pdc-etat-nouvelles-----112509098.htm","Mercedes-benz","Kapaza","KA_112509098","2016-10-07T09:03:27.368Z"
12950,,63000,"2011",,,,"Tamise",9140,,"http://www.kapaza.be/fr/kia/kia-sportage-1-6gdi--63000km--08-2011---winterband-112509045.htm","Kia","Kapaza","KA_112509045","2016-10-07T09:03:27.398Z"
16200,,100000,"2010",,,,"Namur",5000,,"http://www.kapaza.be/fr/mercedes-benz/mercedes-e-200-gps-cuir-pdc-etat-nouvelles-----112509098.htm","Mercedes-benz","Kapaza","KA_112509098","2016-10-07T09:03:27.411Z"
22500,,40000,,,,,"Bruxelles",1000,,"http://www.kapaza.be/fr/audi/audi-a3-sline-cabriolet-full-option-accidente-112509118.htm","Audi","Kapaza","KA_112509118","2016-10-07T09:03:27.429Z"
22500,,40000,,,,,"Bruxelles",1000,,"http://www.kapaza.be/fr/audi/audi-a3-sline-cabriolet-full-option-accidente-112509118.htm","Audi","Kapaza","KA_112509118","2016-10-07T09:03:27.442Z"
11600,,16600,"2015",,,,"Geel",2440,,"http://www.kapaza.be/fr/opel/opel-astra-ultimate-edition-112509197.htm","Opel","Kapaza","KA_112509197","2016-10-07T09:03:27.502Z"
11600,,16600,"2015",,,,"Geel",2440,,"http://www.kapaza.be/fr/opel/opel-astra-ultimate-edition-112509197.htm","Opel","Kapaza","KA_112509197","2016-10-07T09:03:27.528Z"
23999,,133500,"2011",,,,"Andenne",5300,,"http://www.kapaza.be/fr/audi/audi-a5-full-sline-112509251.htm","Audi","Kapaza","KA_112509251","2016-10-07T09:03:27.547Z"
18000,,95000,"2013",,,,"Maasmechelen",3630,,"http://www.kapaza.be/fr/volkswagen/2-0-tdi-150pk-4-motion-gtd-look--111578180.htm","Volkswagen","Kapaza","KA_111578180","2016-10-07T09:03:27.591Z"
23999,,133500,"2011",,,,"Andenne",5300,,"http://www.kapaza.be/fr/audi/audi-a5-full-sline-112509251.htm","Audi","Kapaza","KA_112509251","2016-10-07T09:03:27.612Z"
3500,,70000,2010,"Diesel",,,"Ellezelles Lahamaide",,,"http://www.2ememain.be/autos/opel/zafira/opel-zafira-312291931.html","Opel",,"DM_312291931","2016-10-07T09:03:27.685Z"
18500,,70000,2011,"Diesel",,,"Stabroek",,,"http://www.2ememain.be/autos/mercedes-benz/classe-e/mercedes-e200cdi-70-000km-euro-5-312291836.html","Mercedes",,"DM_312291836","2016-10-07T09:03:27.724Z"
18000,,95000,"2013",,,,"Maasmechelen",3630,,"http://www.kapaza.be/fr/volkswagen/2-0-tdi-150pk-4-motion-gtd-look--111578180.htm","Volkswagen","Kapaza","KA_111578180","2016-10-07T09:03:27.749Z"
18500,,95000,"2013",,,,"Maasmechelen",3630,,"http://www.kapaza.be/fr/volkswagen/2-0-tdi-150-pk-4-motion-gtd-look-111578415.htm","Volkswagen","Kapaza","KA_111578415","2016-10-07T09:03:27.766Z"
18500,,95000,"2013",,,,"Maasmechelen",3630,,"http://www.kapaza.be/fr/volkswagen/2-0-tdi-150-pk-4-motion-gtd-look-111578415.htm","Volkswagen","Kapaza","KA_111578415","2016-10-07T09:03:27.787Z"
7500,,95000,"2009",,,,"Gand",9000,,"http://www.kapaza.be/fr/kia/kia-carens-familiewagen-112509521.htm","Kia","Kapaza","KA_112509521","2016-10-07T09:03:27.831Z"
7500,,95000,"2009",,,,"Gand",9000,,"http://www.kapaza.be/fr/kia/kia-carens-familiewagen-112509521.htm","Kia","Kapaza","KA_112509521","2016-10-07T09:03:27.850Z"
5200,,20000,2011,"Essence",,,"La Louvière",,,"http://www.2ememain.be/autos/peugeot/107/peugeot-107-trendy-1-0-essence-311771542.html?top_zoekertje=1","peugeot",,"DM_311771542","2016-10-07T09:03:27.897Z"
3800,,90000,2010,"Diesel",,,"Bruxelles",,,"http://www.2ememain.be/autos/kia/pro-cee-d/kia-ceed-2010-export-310655011.html?top_zoekertje=1","kia",,"DM_310655011","2016-10-07T09:03:27.935Z"
20250,,50000,2012,"Diesel",,,"Verviers Heusy",,,"http://www.2ememain.be/autos/bmw/serie-3/bmw-316d-xenon-capteur-avant-308093291.html?top_zoekertje=1","bmw",,"DM_308093291","2016-10-07T09:03:27.962Z"
14500,,99000,"2010",,,,"Fleurus",6220,,"http://www.kapaza.be/fr/audi/audi-a4-b8-full-option-prete-a-immatriculer-112509627.htm","Audi","Kapaza","KA_112509627","2016-10-07T09:03:27.989Z"
14500,,99000,"2010",,,,"Fleurus",6220,,"http://www.kapaza.be/fr/audi/audi-a4-b8-full-option-prete-a-immatriculer-112509627.htm","Audi","Kapaza","KA_112509627","2016-10-07T09:03:28.009Z"
6200,,133000,,,,,"ChÃ¢telet",6200,,"http://www.kapaza.be/fr/renault/renault-megane--anne-2011-premier-main-133-000km-112509786.htm","Renault","Kapaza","KA_112509786","2016-10-07T09:03:28.031Z"
10999,,14000,,,,,"Herk-la-Ville",3540,,"http://www.kapaza.be/fr/citroen/citroen-c4-1-4i-vti-seduction-112509945.htm","Citroen","Kapaza","KA_112509945","2016-10-07T09:03:28.048Z"
6200,,133000,,,,,"ChÃ¢telet",6200,,"http://www.kapaza.be/fr/renault/renault-megane--anne-2011-premier-main-133-000km-112509786.htm","Renault","Kapaza","KA_112509786","2016-10-07T09:03:28.068Z"
5000,,111000,"2011",,,,"Charleroi",6000,,"http://www.kapaza.be/fr/nissan/nissan-note-1500dci-90cv-08-2011-gps-112509964.htm","Nissan","Kapaza","KA_112509964","2016-10-07T09:03:28.214Z"
5000,,111000,"2011",,,,"Charleroi",6000,,"http://www.kapaza.be/fr/nissan/nissan-note-1500dci-90cv-08-2011-gps-112509964.htm","Nissan","Kapaza","KA_112509964","2016-10-07T09:03:28.245Z"
19000,,28500,"2013",,,,"Kraainem",1950,,"http://www.kapaza.be/fr/kia/kia-sportage-1-7-crdi-2wd-sense--28500km-full-opti-112510037.htm","Kia","Kapaza","KA_112510037","2016-10-07T09:03:28.263Z"
10999,,14000,,,,,"Herk-la-Ville",3540,,"http://www.kapaza.be/fr/citroen/citroen-c4-1-4i-vti-seduction-112509945.htm","Citroen","Kapaza","KA_112509945","2016-10-07T09:03:28.290Z"
19000,,28500,"2013",,,,"Kraainem",1950,,"http://www.kapaza.be/fr/kia/kia-sportage-1-7-crdi-2wd-sense--28500km-full-opti-112510037.htm","Kia","Kapaza","KA_112510037","2016-10-07T09:03:28.331Z"
14400,,100000,2012,"Diesel",,,"Sint-Niklaas",,,"http://www.2ememain.be/autos/bmw/serie-1/bmw-118d-f20-136pk-cuir-gps-pdc-312286377.html","BMW",,"DM_312286377","2016-10-07T09:03:28.444Z"
1200,,140000,2009,"Essence",,,"Namur",,,"http://www.2ememain.be/autos/renault/megane/renault-megane-berline-5p-312286635.html","Renault",,"DM_312286635","2016-10-07T09:03:28.518Z"
42900,,70000,2014,"Diesel",,,"Dilbeek",,,"http://www.2ememain.be/autos/audi/sq5/audi-sq5-full-options-312286746.html","Audi",,"DM_312286746","2016-10-07T09:03:28.624Z"
11000,,76000,"2010",,,,"Charleroi",6000,,"http://www.kapaza.be/fr/nissan/nissan-qashqai--2-1500dci-76000km-112510401.htm","Nissan","Kapaza","KA_112510401","2016-10-07T09:03:29.235Z"
10400,,52600,"2011",,,,"Retinne",4621,,"http://www.kapaza.be/fr/mini/mini-one-d-hatch-1-6-66kw-52-600-kms---1er-propr-112258627.htm","Mini","Kapaza","KA_112258627","2016-10-07T09:03:29.254Z"
10500,,50000,2013,"Diesel",,,"Waregem Desselgem",,,"http://www.2ememain.be/autos/peugeot/partner/peugeot-partner-tepee-1-6-hdi-312286760.html","Peugeot",,"DM_312286760","2016-10-07T09:03:29.276Z"
11000,,76000,"2010",,,,"Charleroi",6000,,"http://www.kapaza.be/fr/nissan/nissan-qashqai--2-1500dci-76000km-112510401.htm","Nissan","Kapaza","KA_112510401","2016-10-07T09:03:29.291Z"
12500,,81000,,,,,"Westerlo",2260,,"http://www.kapaza.be/fr/volkswagen/caddy-dark-en-cool-112510082.htm","Volkswagen","Kapaza","KA_112510082","2016-10-07T09:03:29.306Z"
12500,,81000,,,,,"Westerlo",2260,,"http://www.kapaza.be/fr/volkswagen/caddy-dark-en-cool-112510082.htm","Volkswagen","Kapaza","KA_112510082","2016-10-07T09:03:29.359Z"
5999,,120000,2011,"Diesel",,,"Grez-Doiceau",,,"http://www.2ememain.be/autos/peugeot/207/peugeot-207-16-hdi-5-312286718.html","Peugeot",,"DM_312286718","2016-10-07T09:03:29.380Z"
14490,,80000,2012,"Diesel",,,"La Louvière",,,"http://www.2ememain.be/autos/bmw/serie-1/bmw-116d-volant-multi-298945991.html","bmw",,"DM_298945991","2016-10-07T09:03:29.608Z"
10400,,52600,"2011",,,,"Retinne",4621,,"http://www.kapaza.be/fr/mini/mini-one-d-hatch-1-6-66kw-52-600-kms---1er-propr-112258627.htm","Mini","Kapaza","KA_112258627","2016-10-07T09:03:29.657Z"
7900,,105000,"2009",,,,"Ostende",8400,,"http://www.kapaza.be/fr/volkswagen/golf-1-4i-trendline-112510727.htm","Volkswagen","Kapaza","KA_112510727","2016-10-07T09:03:29.676Z"
22900,,100000,2011,"Diesel",,,"Liège",,,"http://www.2ememain.be/autos/bmw/serie-5/bmw-520-d-pack-m-285088480.html","bmw",,"DM_285088480","2016-10-07T09:03:29.703Z"
7900,,105000,"2009",,,,"Ostende",8400,,"http://www.kapaza.be/fr/volkswagen/golf-1-4i-trendline-112510727.htm","Volkswagen","Kapaza","KA_112510727","2016-10-07T09:03:29.731Z"
4200,,131000,"2009",,,,"Vilvorde",1800,,"http://www.kapaza.be/fr/opel/opel-astra-112510826.htm","Opel","Kapaza","KA_112510826","2016-10-07T09:03:29.784Z"
3000,,70000,2010,"Diesel",,,"Silly Bassilly",,,"http://www.2ememain.be/autos/volkswagen/golf/volkswagen-golf-312286994.html","Volkswagen",,"DM_312286994","2016-10-07T09:03:29.819Z"
4200,,131000,"2009",,,,"Vilvorde",1800,,"http://www.kapaza.be/fr/opel/opel-astra-112510826.htm","Opel","Kapaza","KA_112510826","2016-10-07T09:03:29.830Z"
9800,,144000,2010,"Diesel","105 CH / 77 kW","http://gocar.be/imagetext/8/e5/8e57b837c15d9501342ca9d2d8b42514_2_vw.gif","Tontelange","6717","undefinedA3 ","http://gocar.be/fr/autovlan/voiture-occasion/Audi/A3/details-jkbmtra2?src=r","Audi","GoCar","GC_jkbmtra2","2016-10-07T09:03:29.857Z"
6000,,83000,"2009",,,,"Le Roeulx",7070,,"http://www.kapaza.be/fr/opel/opel-corsa-112510892.htm","Opel","Kapaza","KA_112510892","2016-10-07T09:03:30.017Z"
6000,,83000,"2009",,,,"Le Roeulx",7070,,"http://www.kapaza.be/fr/opel/opel-corsa-112510892.htm","Opel","Kapaza","KA_112510892","2016-10-07T09:03:30.065Z"
13300,,97500,,,,,"Anderlecht",1070,,"http://www.kapaza.be/fr/nissan/nissan-qashqai-1-6-dci-2013--112511081.htm",,"Kapaza","KA_112511081","2016-10-07T09:03:30.096Z"
13300,,97500,,,,,"Anderlecht",1070,,"http://www.kapaza.be/fr/nissan/nissan-qashqai-1-6-dci-2013--112511081.htm",,"Kapaza","KA_112511081","2016-10-07T09:03:30.164Z"
20999,,28600,2014,"Diesel","110 CH / 81 kW","http://gocar.be/imagetext/c/63/c63f9f916247eac2fc409d22df54d6b0_2_vw.gif","Antwerpen","2018","undefinedAudi A3 Audi A3 Sportback Attraction 1.6 Tdi Ultra ","http://gocar.be/fr/autovlan/voiture-occasion/Audi/Audi-A3-Audi-A3-Sportback-Attraction-16-Tdi-Ultra/details-p5bmv5d3?src=r","Audi","GoCar","GC_p5bmv5d3","2016-10-07T09:03:30.187Z"
3800,,148000,"2012",,,,"Kapelle-op-den-Bos",1880,,"http://www.kapaza.be/fr/citroen/citroen-c3-14hdi-21012-112511163.htm","Citroen","Kapaza","KA_112511163","2016-10-07T09:03:30.257Z"
13850,,120000,2010,"Essence",,,"Bruxelles Woluwe-Saint-Pierre",,,"http://www.2ememain.be/autos/audi/a4/audi-a4-b8-2-0-tfsi-312287066.html","Audi",,"DM_312287066","2016-10-07T09:03:30.366Z"
6000,,103000,2009,"Diesel","90 CH / 66 kW","http://gocar.be/imagetext/2/60/2605b299152a785c551286c3c7bc0919_2_vw.gif","Brussel","1600","undefinedyaris 1.4 D4D ","http://gocar.be/fr/autovlan/voiture-occasion/Toyota/yaris-14-D4D/details-v3bmvb3c?src=r","Toyota","GoCar","GC_v3bmvb3c","2016-10-07T09:03:30.387Z"
6000,,100000,2010,"Diesel","90 CH / 66 kW","http://gocar.be/imagetext/b/ca/bca07e68f614db74b7e58bc4c52c59c4_2_vw.gif","liège","4000","undefined308 ","http://gocar.be/fr/autovlan/voiture-occasion/Peugeot/308/details-p5bmv5u6?src=r","Peugeot","GoCar","GC_p5bmv5u6","2016-10-07T09:03:30.470Z"
20800,,20000,2016,"Diesel",,,"Châtelet Châtelineau",,,"http://www.2ememain.be/autos/opel/mokka/opel-mokka-2016-23-000-309451224.html","opel",,"DM_309451224","2016-10-07T09:03:30.498Z"
3800,,148000,"2012",,,,"Kapelle-op-den-Bos",1880,,"http://www.kapaza.be/fr/citroen/citroen-c3-14hdi-21012-112511163.htm","Citroen","Kapaza","KA_112511163","2016-10-07T09:03:30.561Z"
11500,,8000,2015,"Diesel","90 CH / 66 kW","http://gocar.be/imagetext/7/f3/7f37a279e2f78d4f4424afe15828774a_2_vw.gif","NINOVE","9400","undefinedBERLINGO ","http://gocar.be/fr/autovlan/voiture-occasion/Citroen/BERLINGO/details-s1bmv7ps?src=r","Citroen","GoCar","GC_s1bmv7ps","2016-10-07T09:03:30.587Z"
46000,,80000,2012,"Diesel",,,"Zwijndrecht",,,"http://www.2ememain.be/autos/porsche/cayenne/porsche-cayenne-3-0-d-v6-312287078.html","Porsche",,"DM_312287078","2016-10-07T09:03:30.661Z"
6000,,20000,2010,"Diesel",,,"Rumst Terhagen",,,"http://www.2ememain.be/autos/mazda/x-2/mazda-2-diesel-3-deurs-model-312287108.html","Mazda",,"DM_312287108","2016-10-07T09:03:30.686Z"
15000,,9000,2016,"Diesel","90 CH / 66 kW","http://gocar.be/imagetext/8/0a/80a9e9cbc1c6512211ba54d34d4f0c7b_2_vw.gif","bruxelles","1090","undefinedclio ","http://gocar.be/fr/autovlan/voiture-occasion/Renault/clio/details-t4bmvlfl?src=r","Renault","GoCar","GC_t4bmvlfl","2016-10-07T09:03:30.701Z"
16900,,13500,,,,,"Maaseik",3680,,"http://www.kapaza.be/fr/honda/honda-civic-1-6-i-dtec--belgische-inschrijving-111401612.htm","Honda","Kapaza","KA_111401612","2016-10-07T09:03:30.718Z"
10000,,66000,2011,"Diesel","102 CH / 75 kW","http://gocar.be/imagetext/b/fe/bfe5409fe57d09ca81d250c23f2a5099_2_vw.gif","Diegem","1831","undefinedCaddy Van ","http://gocar.be/fr/autovlan/voiture-occasion/VW/Caddy-Van/details-t4bmv72h?src=r","VW","GoCar","GC_t4bmv72h","2016-10-07T09:03:30.786Z"
16900,,13500,,,,,"Maaseik",3680,,"http://www.kapaza.be/fr/honda/honda-civic-1-6-i-dtec--belgische-inschrijving-111401612.htm","Honda","Kapaza","KA_111401612","2016-10-07T09:03:30.803Z"
4300,,65000,2010,"Essence","68 CH / 50 kW","http://gocar.be/imagetext/b/a4/ba40bca19fa94fc53890f5e6f063c7f9_2_vw.gif","Mons","7000","undefinedC1 ","http://gocar.be/fr/autovlan/voiture-occasion/Citroen/C1/details-nqbmv3ku?src=r","Citroen","GoCar","GC_nqbmv3ku","2016-10-07T09:03:30.816Z"
9000,,25000,2011,"Essence","101 CH / 74 kW","http://gocar.be/imagetext/9/95/99517a37698541fde00a0f11ea73089d_2_vw.gif","vlierzele","9520","undefinedMeriva ","http://gocar.be/fr/autovlan/voiture-occasion/Opel/Meriva/details-wdbmvjph?src=r","Opel","GoCar","GC_wdbmvjph","2016-10-07T09:03:30.828Z"
7300,,20108,2015,"Diesel","90 CH / 66 kW","http://gocar.be/imagetext/0/3d/03d0afbbe3dd31eefcf72bc9f266737a_2_vw.gif","Sint-Niklaas","9100","undefinedlogan 1.5 dci ","http://gocar.be/fr/autovlan/voiture-occasion/Dacia/logan-15-dci/details-jkbmvbcz?src=r","Dacia","GoCar","GC_jkbmvbcz","2016-10-07T09:03:30.842Z"
7800,,134000,"2011",,,,"ChÃ¢telet",6200,,"http://www.kapaza.be/fr/volkswagen/volkswagen-golf-16-tdi-blue-motion-2011-112379058.htm","Volkswagen","Kapaza","KA_112379058","2016-10-07T09:03:30.851Z"
,,50000,2011,"Essence",,,"Montignyle-Tilleul",,,"http://www.2ememain.be/autos/nissan/micra/nissan-micra-garantie-constructeur-312287761.html","Nissan",,"DM_312287761","2016-10-07T09:03:30.872Z"
34000,,93000,2013,"Diesel","204 CH / 150 kW","http://gocar.be/imagetext/a/9b/a9be7e2277895f5ce7fc17705ae461e5_2_vw.gif","Bruxelles","1080","undefinedA6 Allroad ","http://gocar.be/fr/autovlan/voiture-occasion/Audi/A6-Allroad/details-v3bmvb2z?src=r","Audi","GoCar","GC_v3bmvb2z","2016-10-07T09:03:30.882Z"
